App;Title;Begin;End;Activity;Case
Google Chrome;freedom - Google Zoeken - Google Chrome;11-3-2023 18:05;11-3-2023 18:05;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
NATIVE;NO_TITLE;11-3-2023 18:05;11-3-2023 18:06;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:06;11-3-2023 18:06;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;NO_TITLE;11-3-2023 18:06;11-3-2023 18:06;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:06;11-3-2023 18:10;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;NO_TITLE;11-3-2023 18:10;11-3-2023 18:11;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:11;11-3-2023 18:11;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;NO_TITLE;11-3-2023 18:11;11-3-2023 18:11;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:11;11-3-2023 18:12;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;NO_TITLE;11-3-2023 18:12;11-3-2023 18:13;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:13;11-3-2023 18:15;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;New Tab - Google Chrome;11-3-2023 18:15;11-3-2023 18:15;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;characteristics of a phd - Google Zoeken - Google Chrome;11-3-2023 18:15;11-3-2023 18:15;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:15;11-3-2023 18:16;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;characteristics of a phd - Google Zoeken - Google Chrome;11-3-2023 18:16;11-3-2023 18:16;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Are You A Good PhD Candidate? Check Out These Characteristics - IIMU BLOG - Google Chrome;11-3-2023 18:16;11-3-2023 18:17;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:17;11-3-2023 18:17;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Are You A Good PhD Candidate? Check Out These Characteristics - IIMU BLOG - Google Chrome;11-3-2023 18:17;11-3-2023 18:17;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;4 traits of a successful PhD student – Charlesworth Author Services - Google Chrome;11-3-2023 18:17;11-3-2023 18:17;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Qualities Characterize A Great Ph.D. Student | LinkedIn - Google Chrome;11-3-2023 18:17;11-3-2023 18:18;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;New Tab - Google Chrome;11-3-2023 18:18;11-3-2023 18:18;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;bad qualities phd - Google Zoeken - Google Chrome;11-3-2023 18:18;11-3-2023 18:18;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;What are some characteristics of a bad Ph.D. student? - Quora - Google Chrome;11-3-2023 18:18;11-3-2023 18:19;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
NATIVE;NO_TITLE;11-3-2023 18:19;11-3-2023 18:19;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:19;11-3-2023 18:19;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Windows Explorer;NO_TITLE;11-3-2023 18:19;11-3-2023 18:19;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;What are some characteristics of a bad Ph.D. student? - Quora - Google Chrome;11-3-2023 18:19;11-3-2023 18:19;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:19;11-3-2023 18:19;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;bad qualities phd - Google Zoeken - Google Chrome;11-3-2023 18:19;11-3-2023 18:19;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;3 qualities of successful Ph.D. students: Perseverance, tenacity and cogency - Google Chrome;11-3-2023 18:19;11-3-2023 18:20;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:20;11-3-2023 18:21;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;3 qualities of successful Ph.D. students: Perseverance, tenacity and cogency - Google Chrome;11-3-2023 18:21;11-3-2023 18:22;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:22;11-3-2023 18:22;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;3 qualities of successful Ph.D. students: Perseverance, tenacity and cogency - Google Chrome;11-3-2023 18:22;11-3-2023 18:22;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;indecisive or undecisive - Google Zoeken - Google Chrome;11-3-2023 18:22;11-3-2023 18:22;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:22;11-3-2023 18:22;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;indecisive or undecisive - Google Zoeken - Google Chrome;11-3-2023 18:22;11-3-2023 18:23;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Google Translate - Google Chrome;11-3-2023 18:23;11-3-2023 18:23;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:23;11-3-2023 18:25;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
LockApp.exe;Windows Default Lock Screen;11-3-2023 18:25;11-3-2023 18:25;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
NATIVE;NO_TITLE;11-3-2023 18:25;11-3-2023 18:26;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:26;11-3-2023 18:27;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Google Translate - Google Chrome;11-3-2023 18:27;11-3-2023 18:27;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:27;11-3-2023 18:28;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
NATIVE;NO_TITLE;11-3-2023 18:28;11-3-2023 18:28;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
NATIVE;NO_TITLE;11-3-2023 18:59;11-3-2023 18:59;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 18:59;11-3-2023 19:01;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;NO_TITLE;11-3-2023 19:01;11-3-2023 19:01;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft PowerPoint;Doing a PhD - PowerPoint;11-3-2023 19:01;11-3-2023 19:02;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
